"vacancy_id","search_text","name","employer_name","area_name","published_date","experience_name","schedule_name","salary_avg","salary_currency"
"130964945","bi analyst","BI-аналитик","ТехАудит","Москва","2026-03-10","От 1 года до 3 лет","Удаленная работа","140000.000000000000","RUR"
"130359830","bi analyst","BI-аналитик / Аналитик данных","IT2G","Москва","2026-02-24","От 3 до 6 лет","Полный день",NULL,NULL
"130373376","bi analyst","Руководитель отдела автоматизации и ИТ (производство)","БПК","Москва","2026-02-11","От 3 до 6 лет","Полный день","400000","RUR"
"131066035","bi analyst","Financial Analyst","Брайт Эйдженси","Минск","2026-03-10","От 1 года до 3 лет","Полный день",NULL,NULL
"131122763","bi analyst","Руководитель группы повышения эффективности и цифровизации некоммерческих закупок","X5 Digital","Москва","2026-03-11","От 3 до 6 лет","Полный день",NULL,NULL
"131099048","bi analyst","BI-аналитик","ВТБ Лизинг","Москва","2026-03-10","Более 6 лет","Полный день",NULL,NULL
"129569158","bi analyst","Аналитик BI отчетности и баз данных","JTI","Москва","2026-02-26","От 1 года до 3 лет","Полный день",NULL,NULL
"131003687","bi analyst","Коммерческий директор","Ярославский завод Стройтехника","Ярославль","2026-03-05","От 3 до 6 лет","Полный день","150000","RUR"
"131118280","bi analyst","Специалист операционной поддержки (омниканал, международная поддержка, SLA) / Operations Coordinator","Провенто, ГК","Нижний Новгород","2026-03-11","От 1 года до 3 лет","Полный день","85000.000000000000","RUR"
"130435269","bi analyst","Ведущий бухгалтер","MK Optics","Екатеринбург","2026-02-13","От 3 до 6 лет","Полный день","120000.000000000000","RUR"
"128757355","bi analyst","Product Analyst (Power BI, Mobile App, SQL)","AMarkets","Москва","2026-02-13","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130877337","bi analyst","Аналитик","НУР Телеком","Бишкек","2026-03-11","Нет опыта","Полный день",NULL,NULL
"131027478","bi analyst","Аналитик по оценке и повышению результативности отдела продаж / Sales Performance Analyst","Марс","Москва","2026-03-06","От 1 года до 3 лет","Полный день",NULL,NULL
"131153361","bi analyst","Бизнес-аналитик","Bereke Bank","Алматы","2026-03-12","От 1 года до 3 лет","Полный день",NULL,NULL
"130731131","bi analyst","Экономист по финансовой работе","НижСтенд","Нижний Новгород","2026-02-25","От 1 года до 3 лет","Полный день",NULL,NULL
"131074612","bi analyst","Аналитик 1С (Управление персоналом)","Haier","Москва","2026-03-10","От 3 до 6 лет","Полный день",NULL,NULL
"131051299","bi analyst","Маркетинговый аналитик / Marketing Analyst","Безумно","Томск","2026-03-09","От 3 до 6 лет","Удаленная работа","100000.000000000000","RUR"
"130702282","bi analyst","Middle Product Analyst","SuperJob","Москва","2026-02-24","От 1 года до 3 лет","Полный день","225000.000000000000","RUR"
"130861822","bi analyst","Бизнес-аналитик (Битрикс 24)","INVO Group","Краснодар","2026-03-02","Нет опыта","Удаленная работа","60000.000000000000","RUR"
"131004996","bi analyst","Архитектор IT","Химпром","Пермь","2026-03-05","От 3 до 6 лет","Полный день",NULL,NULL
"131100566","bi analyst","Internal Controls Analyst","Филип Моррис Казахстан","Алматы","2026-03-10","От 3 до 6 лет","Полный день",NULL,NULL
"130998222","bi analyst","Сотрудник в офис на Битрикс 24","Лотос","Москва","2026-03-11","От 1 года до 3 лет","Полный день","125000.000000000000","RUR"
"130713545","bi analyst","Data/Product Analyst","WIT recruitment","Москва","2026-02-24","От 3 до 6 лет","Удаленная работа","3000","EUR"
"131008416","bi analyst","Аналитик","Рольник","Минск","2026-03-05","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131093127","bi analyst","BI-аналитик","Клиника доктора Ратинова","Бишкек","2026-03-10","От 1 года до 3 лет","Удаленная работа","100000","KGS"
"130755356","bi analyst","Senior System Analyst / Старший системный аналитик","Блейз Аналитикс","Москва","2026-02-25","От 3 до 6 лет","Полный день",NULL,NULL
"129742863","bi analyst","Графический дизайнер","Marfatech","Москва","2026-03-09","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130668126","bi analyst","BI-аналитик / аналитик данных - middle/senior","Enterprise Innovation Consulting, LLC","Москва","2026-02-23","От 3 до 6 лет","Удаленная работа","3100.0000000000000000","USD"
"130876283","bi analyst","Data Analyst","Публичная Компания «Freedom Finance Global PLC»","Алматы","2026-03-11","От 1 года до 3 лет","Полный день",NULL,NULL
"130344040","bi analyst","BI-аналитик","Раппорто","Москва","2026-02-11","От 1 года до 3 лет","Полный день",NULL,NULL
"130971482","bi analyst","Аналитик SQL","СОРОКИН АНАТОЛИЙ","Астана","2026-03-10","От 1 года до 3 лет","Удаленная работа","550000.000000000000","KZT"
"130542152","bi analyst","Junior BI Analyst","Ai Digital LLC","Сербия","2026-02-17","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130688900","bi analyst","Customer Insights Analyst / Продуктовый аналитик","Syngenta","Москва","2026-02-24","От 3 до 6 лет","Полный день",NULL,NULL
"130253548","bi analyst","Аналитик отдела финансового планирования (FP Analyst)","ЭМ-Ю-ЭФ-ДЖИ Банк (Евразия)","Москва","2026-03-06","От 3 до 6 лет","Полный день",NULL,NULL
"130735146","bi analyst","Аналитик данных / Data Analyst (Jun+ / Middle+)","target ai","Москва","2026-02-25","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130881120","bi analyst","Менеджер (стажер)","ЛУКОЙЛ","Москва","2026-03-02","Нет опыта","Полный день",NULL,NULL
"130130714","bi analyst","BI-аналитик","Телеком-5","Москва","2026-03-05","От 1 года до 3 лет","Полный день","190000.000000000000","RUR"
"130042250","bi analyst","Data Analyst","evrone.ru","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа","310000","RUR"
"129795193","bi analyst","Data analyst","Freedom Holding Operations","Алматы","2026-02-18","От 1 года до 3 лет","Полный день",NULL,NULL
"130384919","bi analyst","Аналитик данных (Power BI, финансы/банки)","БИЛАБС","Алматы","2026-02-12","От 1 года до 3 лет","Удаленная работа","500000","KZT"
"129509955","bi analyst","Аналитик данных/Аналитик BI","СИНЕРГИЯ","Москва","2026-03-10","От 1 года до 3 лет","Полный день",NULL,NULL
"130471741","bi analyst","Lead BI аналитик","LADA Цифра","Москва","2026-02-16","Более 6 лет","Полный день",NULL,NULL
"130877556","bi analyst","Middle Data Analyst","Эксмо, издательство","Москва","2026-03-02","От 3 до 6 лет","Удаленная работа","250000.000000000000","RUR"
"130611441","bi analyst","Intern/Staff in Business Consulting (Performance Improvement)","EY (Ernst & Young)","Астана","2026-02-19","Нет опыта","Полный день",NULL,NULL
"130779191","bi analyst","Product Manager","RevenueLab","Иннополис","2026-02-26","От 3 до 6 лет","Полный день","200000","RUR"
"129443370","bi analyst","BI-аналитик (Visiology ) в финансовый департамент","ТвояАптека.рф","Благовещенск (Амурская область)","2026-02-13","От 1 года до 3 лет","Удаленная работа","144230.000000000000","RUR"
"130834222","bi analyst","Директор по маркетингу","Российский производитель в сфере легкой промышленности","Санкт-Петербург","2026-02-27","Более 6 лет","Полный день",NULL,NULL
"130973135","bi analyst","BI Analyst","Wanted","Кипр","2026-03-04","От 1 года до 3 лет","Удаленная работа","3000","USD"
"130532275","bi analyst","Analyst (Junior)","Beeline, ТМ","Астана","2026-02-17","От 1 года до 3 лет","Полный день",NULL,NULL
"130926742","bi analyst","BI аналитик","АКРОН ХОЛДИНГ","Тольятти","2026-03-03","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131052564","bi analyst","Бизнес-аналитик / Business Intelligence Analyst (маркетинговая аналитика)","Axiom Pro","Москва","2026-03-09","Более 6 лет","Удаленная работа",NULL,NULL
"130713279","bi analyst","Data/Product Analyst","WIT recruitment","Алматы","2026-02-24","От 3 до 6 лет","Удаленная работа","3000","EUR"
"131158679","bi analyst","Аналитик по ИИ-проектам (AI Projects Analyst)","ГКУ Центр организации дорожного движения Правительства Москвы","Москва","2026-03-12","От 3 до 6 лет","Полный день",NULL,NULL
"130731052","bi analyst","Аналитик данных / BI Analyst (Retail, B2B, Маркетплейсы)","ЛЕВША","Уфа","2026-02-25","От 3 до 6 лет","Полный день",NULL,NULL
"129295799","bi analyst","BI-аналитик","Банк Белагропромбанк","Минск","2026-02-11","От 1 года до 3 лет","Полный день","4050.0000000000000000","BYR"
"130939805","bi analyst","BI-аналитик (SQL / dbt / ClickHouse / Power BI)","QHARISMA","Москва","2026-03-09","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130904509","bi analyst","Аналитик данных","DEEPEN","Ташкент","2026-03-03","От 1 года до 3 лет","Полный день","5500000.000000000000","UZS"
"130666375","bi analyst","Data/Business analyst","Finstar Financial Group","Москва","2026-02-23","От 3 до 6 лет","Удаленная работа","4000","EUR"
"130650979","bi analyst","BI-аналитик / Аналитик данных","Онлайн-школа №1","Москва","2026-02-20","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130566858","bi analyst","Business Analyst","ЧАБ Трастбанк","Ташкент","2026-02-18","От 1 года до 3 лет","Полный день",NULL,NULL
"129524431","bi analyst","Аналитик (excel)","Правительство Москвы","Москва","2026-03-10","От 1 года до 3 лет","Полный день",NULL,NULL
"129771476","bi analyst","Project manager","DDX Fitness","Москва","2026-03-10","От 3 до 6 лет","Полный день",NULL,NULL
"130969067","bi analyst","Junior Risk Analyst (BNPL, UAE market)","Jet Finance (ТОО Mogo Kazakhstan)","Алматы","2026-03-10","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130621488","bi analyst","Data Analyst","Valiotti Analytics","Тбилиси","2026-02-19","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130584309","bi analyst","Руководитель группы разработки","Advertmed","Москва","2026-02-18","Более 6 лет","Удаленная работа","300000.000000000000","RUR"
"130601466","bi analyst","BI-аналитик","Maskoholic","Москва","2026-03-09","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131108769","bi analyst","Программист 1С","БИ-ЭС-ЭЙЧ ЛОГИСТИК","Калуга","2026-03-11","От 1 года до 3 лет","Полный день","70000","RUR"
"129916328","bi analyst","Руководитель финансово-экономического отдела","МРСВ","Подольск (Московская область)","2026-02-26","От 3 до 6 лет","Полный день","300000","RUR"
"131100507","bi analyst","Growth / Marketing Analyst","Inventive Retail Group","Москва","2026-03-10","От 3 до 6 лет","Полный день",NULL,NULL
"130645661","bi analyst","Senior BI Analyst","AppScience","Москва","2026-02-20","От 3 до 6 лет","Полный день",NULL,NULL
"131126903","bi analyst","Проектный KAM по продажам НКУ (B2B, проектные продажи, электротехника) / Project Key Account Manager","Провенто, ГК","Москва","2026-03-11","От 1 года до 3 лет","Гибкий график","250000.000000000000","RUR"
"130916333","bi analyst","Разработчик Битрикс 24","Финтех-Маркет","Москва","2026-03-03","От 3 до 6 лет","Полный день","300000","RUR"
"130537477","bi analyst","BI-аналитик","ГК «МТ-Интеграция»","Москва","2026-02-17","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130325503","bi analyst","Bi-аналитик PowerBI","Аспэкс","Екатеринбург","2026-02-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130425827","bi analyst","Аналитик отдела развития бизнеса / Business Insights Analyst","Kraft Heinz","Москва","2026-02-13","От 1 года до 3 лет","Полный день",NULL,NULL
"129276406","bi analyst","Аналитик данных (Data Platform и ML)","БЮРО 1440","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130509151","bi analyst","Операционный менеджер","ОсОО СмартБиз","Бишкек","2026-02-17","От 1 года до 3 лет","Полный день","80000","KGS"
"130631138","bi analyst","Junior Digital Analyst","Номинал Технология","Минск","2026-03-10","Нет опыта","Полный день",NULL,NULL
"130352475","bi analyst","Младший BI-аналитик","ПроКонтекст","Москва","2026-03-10","От 1 года до 3 лет","Полный день","80000","RUR"
"131114283","bi analyst","QA Automation Engineer Java, гибрид Мск","Перфоманс Лаб","Москва","2026-03-11","От 1 года до 3 лет","Полный день","140000","RUR"
"130126057","bi analyst","Бизнес – аналитик / Экономист / Финансовый аналитик","Российская Стекольная Компания","Санкт-Петербург","2026-03-04","От 1 года до 3 лет","Полный день",NULL,NULL
"130322318","bi analyst","Data Analyst в WB Bank","RWB (Wildberries & Russ)","Москва","2026-03-11","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"121368532","bi analyst","Директор по цифровой трансформации / Chief Digital Officer (CDO)","АПТЕКИ ВАША № 1","Москва","2026-03-11","Более 6 лет","Полный день",NULL,NULL
"131135260","bi analyst","Collections Analyst, middle","МФО SOLVA (ТОО Talgau Brokerage)","Алматы","2026-03-11","От 3 до 6 лет","Полный день",NULL,NULL
"130321774","bi analyst","Бизнес-аналитик / Data Analyst","Медиапоинт","Москва","2026-02-10","От 1 года до 3 лет","Удаленная работа","110000.000000000000","RUR"
"130120513","bi analyst","BI-аналитик","CarРrice","Киров (Кировская область)","2026-02-11","От 1 года до 3 лет","Полный день",NULL,NULL
"130403730","bi analyst","Бизнес-аналитик Битрикс24","Веб-Центр","Москва","2026-02-12","От 1 года до 3 лет","Удаленная работа","150000","RUR"
"130487759","bi analyst","Руководитель отдела анализа данных и отчетности (CDO)","Абсолют Страхование","Москва","2026-02-16","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130890343","bi analyst","Бизнес-аналитик BI","Т-Банк","Казань","2026-03-02","От 1 года до 3 лет","Полный день",NULL,NULL
"130778069","bi analyst","Middle Product Analyst","Tripster","Москва","2026-02-26","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130907514","bi analyst","Специалист по маркировке ""Честный знак"" и складской логистике","БАЙК ЛЕНД","Москва","2026-03-03","От 1 года до 3 лет","Полный день","125000.000000000000","RUR"
"128439638","bi analyst","BI-аналитик","Sintec Group","Москва","2026-02-12","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130555428","bi analyst","Senior BI Аналитик","Loyalty Labs","Санкт-Петербург","2026-02-18","От 3 до 6 лет","Удаленная работа","150000","RUR"
"127033084","bi analyst","Аналитик данных (Analytics engineer)","Ростелеком","Нижний Новгород","2026-02-20","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130443886","bi analyst","Аналитик данных","Маршрут построен","Краснодар","2026-03-09","От 1 года до 3 лет","Полный день","100000.000000000000","RUR"
"130909591","bi analyst","BI-аналитик (разработчик)","Векторфарм","Москва","2026-03-12","От 1 года до 3 лет","Полный день",NULL,NULL
"130890147","bi analyst","Web analyst","Made of Storm","Москва","2026-03-02","От 3 до 6 лет","Удаленная работа","2500","USD"
"131022314","bi analyst","Data Scientist / Market Research Analyst для международного IT-проекта","Экосистемы","Киров (Кировская область)","2026-03-06","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130251138","bi analyst","Финансовый аналитик / Finance Analyst (Payroll, FP&A)","Лаборатория Касперского","Москва","2026-03-04","От 3 до 6 лет","Полный день",NULL,NULL
"127368882","bi analyst","Аналитик данных/Data Analyst","ФГУП ЦРП","Москва","2026-03-06","От 3 до 6 лет","Полный день","150000","RUR"
"128561495","bi analyst","Аналитик данных","НИИ Восход","Москва","2026-02-13","От 3 до 6 лет","Полный день",NULL,NULL
"130760757","bi analyst","Аналитик данных (аналитика продаж и маркетинга)","Yakovleva V.","Ташкент","2026-03-09","От 1 года до 3 лет","Полный день","30000000","UZS"
"130421747","bi analyst","Ведущий аналитик отдела отчетности (Power BI)","DOGMA","Краснодар","2026-02-13","От 3 до 6 лет","Удаленная работа","150000","RUR"
"131089330","bi analyst","Middle Data Analyst (команда ИЦО)","СБЕР","Москва","2026-03-10","От 1 года до 3 лет","Полный день",NULL,NULL
"130650970","bi analyst","Аналитик данных","АлкоСпас","Москва","2026-02-20","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130708739","bi analyst","Аналитик данных (Data Analyst) в биллинг ЖКХ","Городской расчетный центр (СарРЦ)","Саратов","2026-03-11","От 1 года до 3 лет","Полный день","100000","RUR"
"130542431","bi analyst","DevOps-инженер (МГТС)","МТС","Москва","2026-02-17","От 1 года до 3 лет","Удаленная работа","244500.000000000000","RUR"
"131012912","bi analyst","Junior Business Analyst","TRIBE (LTD STARTRIBE)","Сербия","2026-03-05","От 1 года до 3 лет","Полный день",NULL,NULL
"128687538","bi analyst","Системный аналитик","Ростелеком","Нижний Новгород","2026-03-11","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"128587170","bi analyst","Product Analyst","ОпенМайГейм","Минск","2026-03-09","От 3 до 6 лет","Полный день",NULL,NULL
"129370527","bi analyst","Data Engineer / Data Analyst","AVO.UZ","Ташкент","2026-03-11","От 1 года до 3 лет","Полный день",NULL,NULL
"130371401","bi analyst","Начальник Департамента по управлению данными","Держава , АКБ","Москва","2026-02-11","От 3 до 6 лет","Полный день",NULL,NULL
"130702975","bi analyst","Руководитель BI направления","Мокка","Москва","2026-03-11","От 3 до 6 лет","Полный день",NULL,NULL
"130190342","bi analyst","Главный BI аналитик","АКРОН ХОЛДИНГ","Самара","2026-03-03","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130408333","bi analyst","Head of Business Intelligence","Inwizo","Москва","2026-02-12","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130345851","bi analyst","Аналитик данных / Data Analyst Управление модельных рисков и валидации","Банк ВТБ (ПАО)","Самара","2026-02-11","От 1 года до 3 лет","Удаленная работа",NULL,NULL
